Name,Link,RecipeType,TotalTimeMin,IsFreezable,Rating,ImageLink
Ispinde med ruby chokolade,https://www.arla.dk/opskrifter/ispinde-med-ruby-chokolade/,Dessert,60,True,86,https://images.arla.com/recordid/e9e16dbfc4844b458e2eaa4200c5fb60/ispinde-med-ruby-chokolade.jpg
Karrygryde med mandeldrys,https://www.arla.dk/opskrifter/karrygryde-med-mandeldrys/,Hovedret,20,False,64,https://cdn-rdb.arla.com/Files/arla-dk/913283770/3907541e-d7aa-42fe-9618-db70011bf42f.jpg
Nøddegratineret fisk i fad,https://www.arla.dk/opskrifter/noddegratineret-fisk-i-fad/,Hovedret,45,False,56,https://cdn-rdb.arla.com/Files/arla-dk/1583994006/4ec44e32-f7e2-4f9e-a289-aeae9ed012bd.jpg
Ovnbagte kalvekødboller på tomatbund,https://www.arla.dk/opskrifter/ovnbagte-kalvekodboller-pa-tomatbund/,Hovedret,60,False,72,https://images.arla.com/recordid/cd760d570c9c4d4ca623a6e400eebc0c/ovnbagte-kalvekodboller-pa-tomatbund.jpg
Nudler med grøntsager og marineret mørbrad,https://www.arla.dk/opskrifter/nudler-med-grontsager-og-marineret-morbrad/,Hovedret,30,False,78,https://images.arla.com/recordid/04f7e30579454d6da573a6e50139a170/nudler-med-grontsager-og-marineret-morbrad.jpg
Rødtungeroulade med laks og fine urter,https://www.arla.dk/opskrifter/rodtungeroulade-med-laks-og-fine-urter/,Forret,45,False,70,https://images.arla.com/recordid/64293e419bf74f60b91fa6ea0054d364/rodtungeroulade-med-laks-og-fine-urter.jpg
Karry-tomatgryde med ingefærkrydret kylling,https://www.arla.dk/opskrifter/karry-tomatgryde-med-ingefarkrydret-kylling/,Hovedret,30,False,64,https://cdn-rdb.arla.com/Files/arla-dk/1204616677/28ed7d57-ccf9-455a-a8eb-6659acbf78e1.jpg
Brunede kartofler i ovn,https://www.arla.dk/opskrifter/brunede-kartofler-i-ovn/,Tilbehoer,60,False,80,https://images.arla.com/recordid/29F86EB4-EED3-4988-8E319A4851717E2A/brunede-kartofler-i-ovn.jpg
Kyllingesalat med mælkebøtte,https://www.arla.dk/opskrifter/kyllingesalat-med-malkebotte/,Frokost,45,False,84,https://images.arla.com/recordid/7ff4f11508374c999193a6e5010b9eb4/kyllingesalat-med-malkebotte.jpg
Frisk torskerogn og rodfrugt-remoulade,https://www.arla.dk/opskrifter/frisk-torskerogn-og-rodfrugt-remoulade/,Hovedret,45,False,94,https://images.arla.com/recordid/8CAB3C9E-54CF-448F-93D9C6359D515436/frisk-torskerogn-og-rodfrugt-remoulade.jpg
Pitabrød med grillede auberginer og kyllingekødboller,https://www.arla.dk/opskrifter/pitabrod-med-grillede-auberginer-og-kyllingekodboller/,Hovedret,30,False,80,https://images.arla.com/recordid/d5035bcc5fe74cda8846aaef008b9492/pitabrod-med-grillede-auberginer-og-kyllingekodboller.jpg
Påskedessert,https://www.arla.dk/opskrifter/paskedessert/,Dessert,60,False,100,https://images.arla.com/recordid/D5C65F4A-DCB7-4BCD-9E78A1939E8694E9/paskedessert.jpg
Omelet med hytteost og forårsløg,https://www.arla.dk/opskrifter/omelet-med-hytteost-og-forarslog/,Morgenmad,45,False,60,https://cdn-rdb.arla.com/Files/arla-dk/893261907/fe330b44-d97f-4ce9-b276-0669a686fe28.jpg
Tropisk smoothie,https://www.arla.dk/opskrifter/tropisk-smoothie/,Unknown,15,False,74,https://cdn-rdb.arla.com/Files/arla-dk/2969557830/d022b0c7-8c13-495f-b947-34578b5d5066.jpg
Bagte søde kartofler med to slags dip,https://www.arla.dk/opskrifter/bagte-sode-kartofler-med-to-slags-dip/,Frokost,0,False,72,https://cdn-rdb.arla.com/Files/arla-dk/3549571347/86c0bffe-4b85-4826-9ea2-74b558523d96.jpg
Hvidkål med oksekød og spidskommen,https://www.arla.dk/opskrifter/hvidkal-med-oksekod-og-spidskommen/,Hovedret,35,True,76,https://images.arla.com/recordid/B9039A27-2457-4740-99FE252CE302495D/hvidkal-med-oksekod-og-spidskommen.jpg
Stuvet rosenkål,https://www.arla.dk/opskrifter/stuvet-rosenkal/,Tilbehoer,15,False,76,https://images.arla.com/recordid/9c00b287ce85436ea984a6e901513301/stuvet-rosenkal.jpg
Hjemmelavet is med matcha,https://www.arla.dk/opskrifter/hjemmelavet-is-med-matcha/,Unknown,60,False,86,https://images.arla.com/recordid/6bde9e6e45bb4eb2b6b5aa0900fa1c88/hjemmelavet-is-med-matcha.jpg
Grøn pastasauce til kyllingekødboller,https://www.arla.dk/opskrifter/gron-pastasauce-til-kyllingekodboller/,Hovedret,30,False,80,https://cdn-rdb.arla.com/Files/arla-dk/4169745733/e04f2ba4-13f7-403d-beb5-fd272138cd5e.jpg
Fiskekarbonader,https://www.arla.dk/opskrifter/fiskekarbonader/,Hovedret,30,False,84,https://images.arla.com/recordid/ae4a62f952174f54a728abd7007cd00d/fiskekarbonader.jpg
Tomatrisotto med svampetopping,https://www.arla.dk/opskrifter/tomatrisotto-med-svampetopping/,Hovedret,30,False,70,https://cdn-rdb.arla.com/Files/arla-dk/2982240413/c618530e-90ef-4b39-90f2-e0d0ecf54ad3.jpg
Smoothie med kiwi,https://www.arla.dk/opskrifter/smoothie-med-kiwi/,Unknown,10,False,80,https://images.arla.com/recordid/032a1a7b1dc74bb78105a6e500b8b907/smoothie-med-kiwi.jpg
Brændende kærlighed - med mere grønt,https://www.arla.dk/opskrifter/brandende-karlighed---med-mere-gront/,Hovedret,45,False,80,https://images.arla.com/recordid/f8603d78-c8b2-45af-8d48-ac59008a2dcd/brandende-karlighed---med-mere-gront.jpg
Rødkål,https://www.arla.dk/opskrifter/rodkal/,Tilbehoer,45,False,66,https://cdn-rdb.arla.com/Files/arla-dk/3623848948/3467ca94-d913-4459-b140-5ed5acbf39b1.jpg
Dessertkage med peanuts og kaffeganache,https://www.arla.dk/opskrifter/dessertkage-med-peanuts-og-kaffeganache/,Dessert,60,True,88,https://cdn-rdb.arla.com/Files/arla-dk/1283406460/90fda98b-15ab-47d7-bcb5-3001d8f07ab0.jpg
Toast med spejlæg  ost  tomat og bagt skinke,https://www.arla.dk/opskrifter/toast-med-spejlag-ost-tomat-og-bagt-skinke/,Morgenmad,15,False,80,https://cdn-rdb.arla.com/Files/arla-dk/1522685041/fac0fb65-7a18-477b-9168-514c2a196070.jpg
Biksemad - med mere grønt,https://www.arla.dk/opskrifter/biksemad---med-mere-gront/,Hovedret,45,False,100,https://images.arla.com/recordid/86039afd194f440d887eac59008a301d/biksemad---med-mere-gront.jpg
Ramsløgssmør,https://www.arla.dk/opskrifter/ramslogssmor/,Tilbehoer,30,True,78,https://cdn-rdb.arla.com/Files/arla-dk/2774398815/e2b7e728-fa38-42e6-a927-57d8bb5f1fa3.jpeg?crop=(0
Marinerede rødbeder,https://www.arla.dk/opskrifter/marinerede-rodbeder/,Tilbehoer,60,False,96,https://cdn-rdb.arla.com/Files/arla-dk/3811527518/06b93ff5-817e-4fe3-9114-f1d4577d09ea.jpg
Langtidsstegt and med glaseret rødkål,https://www.arla.dk/opskrifter/langtidsstegt-and-med-glaseret-rodkal/,Hovedret,60,False,60,https://cdn-rdb.arla.com/Files/arla-dk/311270283/693d29d4-b972-40a2-8c72-c4f1a65aade0.jpg
Blomkålsblinis med citronsyltede rødløg og kaviar,https://www.arla.dk/opskrifter/blomkalsblinis-med-citronsyltede-rodlog-og-kaviar/,Forret,60,False,90,https://cdn-rdb.arla.com/Files/arla-dk/2443872410/9ac562d3-ce25-42ee-b917-94aa39ceeba6.jpg
Chips af rodfrugter med urtesalt & hvidløgsdip,https://www.arla.dk/opskrifter/chips-af-rodfrugter-med-urtesalt--hvidlogsdip/,Unknown,45,False,56,https://images.arla.com/recordid/c02e80ea5ef8441e9af3a6e50107ea2f/chips-af-rodfrugter-med-urtesalt--hvidlogsdip.jpg
Oksekødssuppe,https://www.arla.dk/opskrifter/oksekodssuppe/,Hovedret,20,True,86,https://images.arla.com/recordid/0b6c3b37eb3e4eca9f96a86400b0f8c5/oksekodssuppe.jpg
Ostesalat,https://www.arla.dk/opskrifter/ostesalat/,Tilbehoer,45,False,100,https://cdn-rdb.arla.com/Files/arla-dk/4104564480/6c2d7aba-77cb-4a8a-a576-3bcc8763ef73.jpg
Cremeboller,https://www.arla.dk/opskrifter/cremeboller/,Unknown,60,False,78,https://images.arla.com/recordid/A0B91140-C701-4C2B-8F1FC002CD7FDAC7/cremeboller.jpg
Marinade med soja og rosmarin,https://www.arla.dk/opskrifter/marinade-med-soja-og-rosmarin/,Unknown,5,False,0,https://images.arla.com/recordid/8717828fbff74a8382f2a6e6002547e7/marinade-med-soja-og-rosmarin.jpg
Kartoffelomelet med røget makrel,https://www.arla.dk/opskrifter/kartoffelomelet-med-roget-makrel/,Hovedret,60,False,56,https://cdn-rdb.arla.com/Files/arla-dk/3417651134/1b9753b1-6123-49d2-a732-8378cd2942d3.jpeg?crop=(0
Flødeostelagkage med lime,https://www.arla.dk/opskrifter/flodeostelagkage-med-lime/,Dessert,60,True,74,https://cdn-rdb.arla.com/Files/arla-dk/620644193/f050db59-911a-4e5e-9f92-10198ddfa626.jpg
Asiatiske kålruller,https://www.arla.dk/opskrifter/asiatiske-kalruller/,Hovedret,30,False,82,https://images.arla.com/recordid/c64a496cc40a4b979346aa1000f0f78d/asiatiske-kalruller.jpg
Salat med rød grønkål  æbler og tranebær,https://www.arla.dk/opskrifter/salat-med-rod-gronkal-abler-og-tranebar/,Tilbehoer,30,False,94,https://images.arla.com/recordid/7c5aa6ebdf304d7395dbaa39009acc79/salat-med-rod-gronkal-abler-og-tranebar.jpg
Gratinerede østers og ristet toast,https://www.arla.dk/opskrifter/gratinerede-osters-og-ristet-toast/,Forret,45,False,70,https://images.arla.com/recordid/859ad6058e7d4728a7fba6e600547a18/gratinerede-osters-og-ristet-toast.jpg
Gullaschgryde,https://www.arla.dk/opskrifter/gullaschgryde/,Hovedret,60,True,70,https://images.arla.com/recordid/b49e19d194644eebb698a6e40131625f/gullaschgryde.jpg
Kold yoghurtsuppe med rogn-topping,https://www.arla.dk/opskrifter/kold-yoghurtsuppe-med-rogn-topping/,Forret,30,False,56,https://images.arla.com/recordid/2881541D-480A-4262-BBD86AA1DFF226D5/kold-yoghurtsuppe-med-rogn-topping.jpg
Mexi burger med salsa,https://www.arla.dk/opskrifter/mexi-burger-med-salsa/,Hovedret,35,False,90,https://images.arla.com/recordid/b3d91e3b2ace4cb59260ab6b00a3f86b/mexi-burger-med-salsa.jpg
Fisherman´s pie,https://www.arla.dk/opskrifter/fishermans-pie/,Hovedret,60,False,60,https://images.arla.com/recordid/469ffecd0d574f77ab8ea6e500a3ca2e/fishermans-pie.jpg
Oksegryde med rødvinssauce,https://www.arla.dk/opskrifter/oksegryde-med-rodvinssauce/,Hovedret,30,False,64,https://images.arla.com/recordid/7A782C60-45EB-4589-9CD867F567B2CBEA/oksegryde-med-rodvinssauce.jpg
Farseret kalkun med waldorfsalat,https://www.arla.dk/opskrifter/farseret-kalkun-med-waldorfsalat/,Hovedret,60,False,66,https://images.arla.com/recordid/7e87c6b59e9e4613b3bdab13009a363b/farseret-kalkun-med-waldorfsalat.jpg
Chili con carne med søde kartofler og avocado,https://www.arla.dk/opskrifter/chili-con-carne-med-sode-kartofler-og-avocado/,Hovedret,30,False,82,https://images.arla.com/recordid/4797e2b68810477b96e2a9df00b8e81b/chili-con-carne-med-sode-kartofler-og-avocado.jpg
Spaghetti og ostesauce med citron og kapers,https://www.arla.dk/opskrifter/spaghetti-og-ostesauce-med-citron-og-kapers/,Hovedret,30,False,66,https://cdn-rdb.arla.com/Files/arla-dk/956682542/3fdee9ca-37fa-422f-bbb9-266a041b9a55.jpg
Mørbradgryde a la Cheasy,https://www.arla.dk/opskrifter/morbradgryde-a-la-cheasy/,Hovedret,30,False,80,https://cdn-rdb.arla.com/Files/arla-dk/2968692027/bae56849-bed0-44b0-8625-1befa68c0dae.jpg
Bønnesalat med ost og avocado,https://www.arla.dk/opskrifter/bonnesalat-med-ost-og-avocado/,Hovedret,45,False,64,https://images.arla.com/recordid/A6218FF2-465D-474C-A089C07676A7031F/bonnesalat-med-ost-og-avocado.jpg
Kyllingelår i ovn med cremede grønkålskartofler,https://www.arla.dk/opskrifter/kyllingelar-i-ovn-med-cremede-gronkalskartofler/,Hovedret,60,False,76,https://images.arla.com/recordid/5282ac7c1f4d4f66b5b5a6e9016462d1/kyllingelar-i-ovn-med-cremede-gronkalskartofler.jpg
Lammecurry,https://www.arla.dk/opskrifter/lammecurry/,Hovedret,60,False,82,https://cdn-rdb.arla.com/Files/arla-dk/323382335/dc75e96f-2d93-4467-b3c1-29b136b1c839.jpg
Svampetoast,https://www.arla.dk/opskrifter/svampetoast/,Frokost,20,False,86,https://images.arla.com/recordid/2fe27f6662e14b6ab91aaa2d009a0e6d/svampetoast.jpg
Jomfruhummerhaler med tomatmayonnaise,https://www.arla.dk/opskrifter/jomfruhummerhaler-med-tomatmayonnaise/,Forret,60,False,60,https://cdn-rdb.arla.com/Files/arla-dk/4249217900/40f456b7-dd30-4522-898f-d7a53c6ab30a.jpg
Nytårsdessert med kirsebær,https://www.arla.dk/opskrifter/nytarsdessert-med-kirsebar/,Dessert,60,True,94,https://images.arla.com/recordid/9825a9fe9ac441c0acddab0900aa6dbc/nytarsdessert-med-kirsebar.jpg
Asparges med misosmør,https://www.arla.dk/opskrifter/asparges-med-misosmor/,Tilbehoer,30,False,0,https://cdn-rdb.arla.com/Files/arla-dk/3023279600/0912b287-2dc9-4bc6-a82c-93ad8ba905d6.jpg
Juleboller,https://www.arla.dk/opskrifter/juleboller/,Unknown,60,True,88,https://images.arla.com/recordid/60A09DC8-A1B2-4CDB-B4AAEED5A1D6E1FD/juleboller.jpg
Bagt sej med æble-gulerodssalat,https://www.arla.dk/opskrifter/bagt-sej-med-able-gulerodssalat/,Hovedret,45,False,64,https://cdn-rdb.arla.com/Files/arla-dk/3534761378/c8d3f81a-0307-40b4-b382-1aae00863b9d.jpg
Trøffelkugler,https://www.arla.dk/opskrifter/troffelkugler/,Unknown,60,True,82,https://cdn-rdb.arla.com/Files/arla-dk/1893984489/1a40eaa9-8f7a-4000-b26f-b7a7e7ffe12b.jpg
Chokolatte,https://www.arla.dk/opskrifter/chokolatte/,Unknown,15,False,100,https://images.arla.com/recordid/7b3515fe8397454cb021a6e400f85f8b/chokolatte.jpg
Grillstegt multe med sprøde grøntsager,https://www.arla.dk/opskrifter/grillstegt-multe-med-sprode-grontsager/,Hovedret,45,False,80,https://cdn-rdb.arla.com/Files/arla-dk/2403376961/cbb0809c-b882-458c-8f45-3dd0f9d2a006.jpg
Hvidløgssuppe med laks og sprøde pastakiks,https://www.arla.dk/opskrifter/hvidlogssuppe-med-laks-og-sprode-pastakiks/,Forret,30,False,66,https://images.arla.com/recordid/2a67649cc6654c0687f1a6e501190c7c/hvidlogssuppe-med-laks-og-sprode-pastakiks.jpg
Trekornsgrød med abrikoskompot,https://www.arla.dk/opskrifter/trekornsgrod-med-abrikoskompot/,Hovedret,60,False,82,https://cdn-rdb.arla.com/Files/arla-dk/2132746703/a1349477-6356-4038-ac99-56ec2f89e1b7.jpg
Ovnstegt andebryst og rødkål,https://www.arla.dk/opskrifter/ovnstegt-andebryst-og-rodkal/,Hovedret,60,False,72,https://images.arla.com/recordid/e09c793554d842e88e39ac2b00799f25/ovnstegt-andebryst-og-rodkal.jpg
Gin Alexander,https://www.arla.dk/opskrifter/gin-alexander/,Unknown,60,False,100,https://cdn-rdb.arla.com/Files/arla-dk/47998859/d8257556-ee94-4246-8ac9-9bd3d6a7b03b.jpg
Oksemørbrad med bagte løg og fyldte svampe,https://www.arla.dk/opskrifter/oksemorbrad-med-bagte-log-og-fyldte-svampe/,Hovedret,60,False,66,https://cdn-rdb.arla.com/Files/arla-dk/1561326996/9090b06e-177b-46c0-ad7f-1959e677a16a.jpg
Små ostesouffléer,https://www.arla.dk/opskrifter/sma-ostesouffleer/,Ost,60,False,50,https://images.arla.com/recordid/A3532EC0-6B13-49E2-89C4FD4CED1234F4/sma-ostesouffleer.jpg
Pandekager med appelsinsirup  frugt og chokoladeis,https://www.arla.dk/opskrifter/pandekager-med-appelsinsirup-frugt-og-chokoladeis/,Dessert,60,True,60,https://cdn-rdb.arla.com/Files/arla-dk/766732695/4c9808b2-f90a-4177-906b-b07223b81d28.jpg
Kyllingespyd og mangosalat,https://www.arla.dk/opskrifter/salat-med-kyllingespyd/,Hovedret,30,False,84,https://images.arla.com/recordid/54516a5cfe2649a387dfaa1000f0f250/salat-med-kyllingespyd.jpg
Carpaccio med ostecreme,https://www.arla.dk/opskrifter/carpaccio-med-ostecreme/,Forret,60,False,78,https://cdn-rdb.arla.com/Files/arla-dk/621185096/de75a0da-e8a9-409c-b48c-56e7d82f4bcf.jpg
Hjerter med stegte æbler,https://www.arla.dk/opskrifter/hjerter-med-stegte-abler/,Hovedret,60,False,68,https://cdn-rdb.arla.com/Files/arla-dk/2392680102/524b34b2-1bd9-4b16-b876-ab55480f1a02.jpg
Skyr creme brulé,https://www.arla.dk/opskrifter/skyr-creme-brule/,Dessert,60,False,60,https://cdn-rdb.arla.com/Files/arla-dk/3828554683/cff48c50-e23c-4196-b5ef-675e91785164.jpg
Kimchi - på den hurtige måde,https://www.arla.dk/opskrifter/kimchi---pa-den-hurtige-made/,Tilbehoer,60,False,84,https://cdn-rdb.arla.com/Files/arla-dk/138879620/2cf84cac-f557-44e9-ba67-e24c55a370f0.jpg
Bryllupskage med vaniljefromage og champagnebomber,https://www.arla.dk/opskrifter/bryllupskage-med-vaniljefromage-og-champagnebomber/,Dessert,60,False,78,https://cdn-rdb.arla.com/Files/arla-dk/70153423/0ea7242b-d99c-4492-a12f-f65a989b1d7f.jpg
Barbecue dip,https://www.arla.dk/opskrifter/barbecue-dip/,Tilbehoer,10,False,44,https://cdn-rdb.arla.com/Files/arla-dk/3383966283/4285cdd4-55a2-4c5b-99da-70cc62dc0aae.jpg
Tørsaltet torsk med sennepscreme og sprødt,https://www.arla.dk/opskrifter/torsaltet-torsk-med-sennepscreme-og-sprodt/,Forret,60,False,82,https://cdn-rdb.arla.com/Files/arla-dk/2083847412/689eca2f-6f73-4fe7-9d38-2955ebae47e5.jpg
Tøm-køleskabet-suppe,https://www.arla.dk/opskrifter/tom-koleskabet-suppe/,Hovedret,30,False,88,https://images.arla.com/recordid/e5e34160d2874adb9b52ac3200c8dc93/tom-koleskabet-suppe.jpg
Skovbærkoldskål,https://www.arla.dk/opskrifter/skovbarkoldskal/,Mellemmaaltid,15,False,80,https://images.arla.com/recordid/12357884646c473ab0a4a8e300f2a065/skovbarkoldskal.jpg
Gravad laks med rævesauce,https://www.arla.dk/opskrifter/hjemmelavet-gravad-laks/,Forret,60,False,90,https://cdn-rdb.arla.com/Files/arla-dk/2544861605/36af371f-f39f-42c8-8232-951745a6bc7f.jpg
Cheese dogs,https://www.arla.dk/opskrifter/cheese-dogs/,Mellemmaaltid,30,False,60,https://cdn-rdb.arla.com/Files/arla-dk/3847273403/00d03a4a-c5d3-4f4a-99ae-5ebd4f9029fb.jpg
Laksecarpaccio med peberrodscreme,https://www.arla.dk/opskrifter/laksecarpaccio-med-peberrodscreme/,Forret,45,False,66,https://images.arla.com/recordid/d83320436f2f45228defa6e401188d02/laksecarpaccio-med-peberrodscreme.jpg
Kantarelsuppe,https://www.arla.dk/opskrifter/kantarelsuppe/,Frokost,60,False,74,https://images.arla.com/recordid/d8075e11a17744458c85a6e500eb4259/kantarelsuppe.jpg
Hasselback græskar,https://www.arla.dk/opskrifter/hasselback-graskar/,Tilbehoer,60,False,80,https://images.arla.com/recordid/E9BC2B57-A901-435C-ADF038A36A63AEC2/hasselback-graskar.jpg
Sprød salat med granatæble og salatost,https://www.arla.dk/opskrifter/sprod-salat-med-granatable-og-salatost/,Tilbehoer,30,False,94,https://cdn-rdb.arla.com/Files/arla-dk/2728949036/6697baf3-c585-4aef-a4e7-77f15ce826cb.jpg
Pina colada smoothie,https://www.arla.dk/opskrifter/pina-colada-smoothie/,Mellemmaaltid,15,False,92,https://cdn-rdb.arla.com/Files/arla-dk/953429041/a90379fc-1c52-4eab-a48b-ceb7881c397e.jpg
Lynstegte grøntsager med nudler,https://www.arla.dk/opskrifter/lynstegte-gronsager-med-nudler/,Hovedret,30,False,64,https://cdn-rdb.arla.com/Files/arla-dk/1787313171/7fb8a517-ac55-473b-8f1b-ed36f40e8272.jpg
Sprøde ingefærsmåkager,https://www.arla.dk/opskrifter/sprode-ingefarsmakager/,Unknown,60,True,70,https://images.arla.com/recordid/c591d0239831400d991cac7400d4f423/sprode-ingefarsmakager.jpg
Chokoladetærte med nøddeflødeskum,https://www.arla.dk/opskrifter/chokoladetarte-med-noddeflodeskum/,Dessert,60,True,78,https://images.arla.com/recordid/f3696314d42f4cc296b7a6e600094a72/chokoladetarte-med-noddeflodeskum.jpg
Smørrebrød med flødeost og tomat,https://www.arla.dk/opskrifter/smorrebrod-med-flodeost-og-tomat/,Mellemmaaltid,10,False,0,https://images.arla.com/recordid/22cce16ecd31445b99a0a7dd00d56da6/smorrebrod-med-flodeost-og-tomat.jpg
Lam i citronsauce med ærter  løg og romainesalat,https://www.arla.dk/opskrifter/lam-i-citronsauce-med-arter-log-og-romainesalat/,Hovedret,60,False,90,https://cdn-rdb.arla.com/Files/arla-dk/2183965868/f0ae1077-cf66-4dd1-bf6a-49d63a58240c.jpg
Perlespelt med glaserede løg og andebryst,https://www.arla.dk/opskrifter/perlespelt-med-glaserede-log-og-andebryst/,Hovedret,30,False,76,https://cdn-rdb.arla.com/Files/arla-dk/2400959948/ca7aa630-b431-42b3-afc3-2fe4b8b40e9d.jpg
Røstiburger med majssalat,https://www.arla.dk/opskrifter/rostiburger-med-majssalat/,Hovedret,45,True,84,https://images.arla.com/recordid/8EAE1EB9-A60A-4EFC-A053648CAA11918E/rostiburger-med-majssalat.jpg
Hvid gløgg,https://www.arla.dk/opskrifter/hvid-glogg/,Unknown,50,False,84,https://cdn-rdb.arla.com/Files/arla-dk/1320197807/e0834ca0-b857-459e-bf7a-fda0bd2fb2c5.jpg
Smørrebrødstapas med jordskokker og grøn aioli,https://www.arla.dk/opskrifter/smorrebrodstapas-med-jordskokker-og-gron-aioli/,Forret,45,False,100,https://images.arla.com/recordid/1884D27E-DF71-462A-B6BDDF9E5816EB81/smorrebrodstapas-med-jordskokker-og-gron-aioli.jpg
Flødekartofler med ost,https://www.arla.dk/opskrifter/flodekartofler-med-ost/,Tilbehoer,60,False,100,https://images.arla.com/recordid/1DBF363F-A824-4DB9-AFF5E8B275689AA8/flodekartofler-med-ost.jpg
Kold chaicino,https://www.arla.dk/opskrifter/kold-chaicino/,Mellemmaaltid,60,False,64,https://images.arla.com/recordid/fcc5f8c40ace4036a284a6e9015f211e/kold-chaicino.jpg
A38 med ingefærkrydret ananas,https://www.arla.dk/opskrifter/ingefarkrydrede-ananas/,Morgenmad,15,False,0,https://cdn-rdb.arla.com/Files/arla-dk/1850892117/acd64159-15e5-41d9-8ef2-603561b248fe.jpg
Kartoffelmedaljer,https://www.arla.dk/opskrifter/kartoffelmedaljer/,Tilbehoer,60,False,74,https://images.arla.com/recordid/b5520f8419b0493586fda6e500d34b3f/kartoffelmedaljer.jpg
Leverpostej,https://www.arla.dk/opskrifter/leverpostej/,Frokost,60,True,58,https://images.arla.com/recordid/f5909163abe64a1cad47a83400ca15d3/leverpostej.jpg
Bærsalat med brownie  skyrcreme og pistaciekrokant,https://www.arla.dk/opskrifter/barsalat-med-brownie-skyrcreme-og-pistaciekrokant/,Dessert,60,False,64,https://cdn-rdb.arla.com/Files/arla-dk/3001876714/09fd7592-48aa-4bc6-84c3-f33180d55ab8.jpg
Gurkemeje latte,https://www.arla.dk/opskrifter/gurkemeje-latte/,Unknown,15,False,96,https://images.arla.com/recordid/3c7a52793c094a79b4e9aa4700813225/gurkemeje-latte.jpg
Tempurastegte grøntsager med sojadip,https://www.arla.dk/opskrifter/tempurastegte-grontsager-med-sojadip/,Forret,60,False,100,https://cdn-rdb.arla.com/Files/arla-dk/1716024696/dc485730-4c58-4f87-b05f-5793d9fad3e9.jpg
Brombær med vaniljecreme og sprød sesamkaramel,https://www.arla.dk/opskrifter/brombar-med-vaniljecreme-og-sprod-sesamkaramel/,Dessert,45,False,68,https://cdn-rdb.arla.com/Files/arla-dk/1399190519/e66ba822-07de-4d6a-8ee6-74df1df2ca2c.jpg
Spidskålspasta med ristede kikærter,https://www.arla.dk/opskrifter/spidskalspasta-med-ristede-kikarter/,Hovedret,45,False,72,https://cdn-rdb.arla.com/Files/arla-dk/200360645/b117566e-80a6-4ec3-bef5-0623008af5e7.jpg
Ingefærfromage i chokoladeskåle,https://www.arla.dk/opskrifter/ingefarfromage-i-chokoladeskale/,Dessert,60,True,70,https://cdn-rdb.arla.com/Files/arla-dk/760415658/8480d72d-6743-4ca1-9fcc-ca8f2feb40ab.jpg
Sneglebrød med kardemomme,https://www.arla.dk/opskrifter/sneglebrod-med-kardemomme/,Unknown,60,False,56,https://cdn-rdb.arla.com/Files/arla-dk/1796622942/36d02e14-7e9e-4694-bc06-5a9259f82b1f.jpg
Quinoabøffer med citrongræshytteost,https://www.arla.dk/opskrifter/quinoaboffer-med-citrongrashytteost/,Hovedret,45,False,64,https://cdn-rdb.arla.com/Files/arla-dk/2911247174/6fcfb8a3-0169-46f6-b614-067d49238712.jpg
Chokorug med skyr,https://www.arla.dk/opskrifter/chokorug-med-skyr/,Mellemmaaltid,60,True,80,https://images.arla.com/recordid/71BC88A1-34D2-4276-8C1201806ABA6237/chokorug-med-skyr.jpg
Amagersandwich med æg og tomat,https://www.arla.dk/opskrifter/amagersandwich-med-ag-og-tomat/,Madpakke,30,False,80,https://images.arla.com/recordid/736d56f5af2c45b0b2f0a6e5009bf101/amagersandwich-med-ag-og-tomat.jpg
Butter board,https://www.arla.dk/opskrifter/butter-board/,Tilbehoer,10,False,100,https://images.arla.com/recordid/B963FB24-6829-42A2-9228371F94197689/butter-board.jpg
Græskarsuppe med ingefær,https://www.arla.dk/opskrifter/graskarsuppe-med-ingefar/,Hovedret,45,True,72,https://cdn-rdb.arla.com/Files/arla-dk/931441665/7129dccb-8745-4017-8c15-9b943c108a86.jpg
Jordbærdrink med fløde,https://www.arla.dk/opskrifter/jordbardrink-med-flode/,Unknown,10,False,82,https://images.arla.com/recordid/5b8eb787ea1d4d75b81baae1007e6cda/jordbardrink-med-flode.jpg
Ristet rugbrød med ost  tomatsalsa og pocheret æg,https://www.arla.dk/opskrifter/ristet-rugbrod-med-ost-tomatsalsa-og-pocheret-ag/,Unknown,30,False,100,https://images.arla.com/recordid/df11ba36f0c347c49018abad00807ba0/ristet-rugbrod-med-ost-tomatsalsa-og-pocheret-ag.jpg
Vaniljekvark,https://www.arla.dk/opskrifter/vaniljekvark-/,Tilbehoer,20,False,76,https://cdn-rdb.arla.com/Files/arla-dk/2696470940/59f8fbf5-70b2-4b91-bd8b-4529fb56de8a.jpg
Svampepostej med tranebær,https://www.arla.dk/opskrifter/svampepostej-med-tranebar/,Hovedret,60,True,84,https://images.arla.com/recordid/8831B1CE-D220-4F35-A9512230A44FC0BD/svampepostej-med-tranebar.jpg
Lun kulørt kartoffelsalat med kylling,https://www.arla.dk/opskrifter/lun-kulort-kartoffelsalat-med-kylling/,Hovedret,30,False,70,https://cdn-rdb.arla.com/Files/arla-dk/947643410/ac641351-e85a-42ab-805c-43afbcdc5db4.jpg
Vietnamesiske suppe,https://www.arla.dk/opskrifter/vietnamesiske-suppe/,Hovedret,60,False,82,https://cdn-rdb.arla.com/Files/arla-dk/4120004/0afea636-a41c-42c0-91ee-978c6cbd608a.jpg
